bet0_f,spe1,s,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),Ion Temp(keV),Thermal Pressure(kPa),Tor Rot(km/s),gam,om_r,gam_var,om_r_var
0.02,1,5000000.0,2500,1,0.3,5,60,0,0,0,0.056389,0.0840643,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,8,0,0,0,0,0.09464670000000001,0.055785,2.0096660289258113e-34,0.0
0.02,1,5000000.0,2500,1,0.3,8,10,0,0,0,0.0928751,0.0673464,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,8,20,0,0,0,0.0908561,0.0764139,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,8,30,0,0,0,0.0885856,0.08379390000000002,0.0,2.0096660289258113e-34
0.02,1,5000000.0,2500,1,0.3,8,40,0,0,0,0.0861254,0.0899244,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,8,60,0,0,0,0.0808639,0.09944369999999998,0.0,2.0096660289258113e-34
0.02,1,5000000.0,2500,1,0.3,10,0,0,0,0,0.11658799999999998,0.05579409999999999,2.0096660289258113e-34,5.024165072314528e-35
0.02,1,5000000.0,2500,1,0.3,10,10,0,0,0,0.114184,0.0690031,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,10,20,0,0,0,0.11158,0.0796799,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,10,30,0,0,0,0.10861899999999998,0.0885918,2.0096660289258113e-34,0.0
0.02,1,5000000.0,2500,1,0.3,10,40,0,0,0,0.105294,0.0961455,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,10,60,0,0,0,0.09770839999999999,0.108029,2.0096660289258113e-34,0.0
0.02,1,5000000.0,2500,1,0.6,0.5,0,0,0,0,0.005149740833333334,0.006132433749999999,1.3643238712318847e-08,2.649137386793479e-08
0.02,1,5000000.0,2500,1,0.6,0.5,10,0,0,0,0.004410481666666667,0.00352267125,7.690041397101438e-09,2.3745696172445653e-07
0.02,1,5000000.0,2500,1,0.6,0.5,20,0,0,0,0.005181000416666667,0.005932733333333333,1.3842531986775359e-08,2.652758981449274e-08
0.02,1,5000000.0,2500,1,0.6,0.5,30,0,0,0,0.004864611666666667,0.004795887499999999,7.068610638840586e-08,9.145971818369567e-07
0.02,1,5000000.0,2500,1,0.6,0.5,40,0,0,0,0.005163196250000001,0.005759627083333333,2.175325315489131e-08,1.1330825901286227e-07
0.02,1,5000000.0,2500,1,0.6,0.5,60,0,0,0,0.005219722083333334,0.0059144083333333335,1.2073077625905803e-08,3.478903614492759e-09
0.02,1,5000000.0,2500,1,0.6,2,0,0,0,0,0.007379667083333333,0.03534060416666667,6.563405797172452e-16,4.166666666906298e-16
0.02,1,5000000.0,2500,1,0.6,2,10,0,0,0,0.009467944583333332,0.04148169166666667,6.938405797019038e-17,7.971014493212047e-16
0.02,1,5000000.0,2500,1,0.6,2,20,0,0,0,0.010698520833333334,0.0497143625,2.1911231884081494e-13,3.398369565216737e-13
0.02,1,5000000.0,2500,1,0.6,2,30,0,0,0,0.0138584,0.0551952,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,2,40,0,0,0,0.0160614,0.0596865,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,2,60,0,0,0,0.0186939,0.067187,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,5,0,0,0,0,0.0214123,0.0396833,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,5,10,0,0,0,0.024664100000000005,0.0465313,1.256041268078632e-35,0.0
0.02,1,5000000.0,2500,1,0.6,5,20,0,0,0,0.026579000000000002,0.0522052,1.256041268078632e-35,0.0
0.02,1,5000000.0,2500,1,0.6,5,30,0,0,0,0.0277953,0.05717239999999999,0.0,5.024165072314528e-35
0.02,1,5000000.0,2500,1,0.6,5,40,0,0,0,0.0285696,0.06163670000000001,0.0,5.024165072314528e-35
0.02,1,5000000.0,2500,1,0.6,5,60,0,0,0,0.0292208,0.0694751,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,8,0,0,0,0,0.0372197,0.0681194,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,8,10,0,0,0,0.0369644,0.0820831,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,8,20,0,0,0,0.0352877,0.093055,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,8,30,0,0,0,0.0322807,0.10171199999999998,0.0,2.0096660289258113e-34
0.02,1,5000000.0,2500,1,0.6,8,40,0,0,0,0.0282623875,0.10828016666666668,5.567934782610103e-13,3.3623188405864357e-12
0.02,1,5000000.0,2500,1,0.6,8,60,0,0,0,0.0418792,0.235235,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,10,0,0,0,0,0.0546683,0.0658843,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,10,10,0,0,0,0.0537406,0.0806496,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,10,20,0,0,0,0.0506406,0.0928345,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,10,30,0,0,0,0.0455856,0.102948,0.0,0.0
0.02,1,5000000.0,2500,1,0.6,10,40,0,0,0,0.0388477,0.11064999999999998,0.0,2.0096660289258113e-34
0.02,1,5000000.0,2500,1,0.6,10,60,0,0,0,0.0524804,0.223877,0.0,0.0
0.02,1,5000000.0,2500,1,0.9,0.5,0,0,0,0,0.0051757587499999995,0.00617320875,1.0892694237500018e-08,3.0921132201086947e-09
0.02,1,5000000.0,2500,1,0.9,0.5,10,0,0,0,0.005186114166666666,0.006042495416666666,1.25023349731884e-08,7.017885182427512e-09
0.02,1,5000000.0,2500,1,0.9,0.5,20,0,0,0,0.005198839583333333,0.005970984166666666,1.2605078499818827e-08,9.538514016666648e-09
0.02,1,5000000.0,2500,1,0.9,0.5,30,0,0,0,0.005178822083333334,0.005867189583333334,1.6094542173731893e-08,4.8333644856340615e-08
0.02,1,5000000.0,2500,1,0.9,0.5,40,0,0,0,0.005077361666666667,0.005407383333333334,6.076611116231886e-08,6.082830074318841e-07
0.02,1,5000000.0,2500,1,0.9,0.5,60,0,0,0,0.005206441666666666,0.005904814166666667,1.2658846788405802e-08,5.092663921014506e-09
0.02,1,5000000.0,2500,1,0.9,2,0,0,0,0,0.0051471475,0.006130172083333334,1.4307019106521747e-08,2.4561769573731878e-08
0.02,1,5000000.0,2500,1,0.9,2,10,0,0,0,0.0051819079166666665,0.006044646250000001,1.39272799911232e-08,1.3931581789673936e-08
0.02,1,5000000.0,2500,1,0.9,2,20,0,0,0,0.005173294166666668,0.005912762083333333,1.9349890025362313e-08,7.165170877373192e-08
0.02,1,5000000.0,2500,1,0.9,2,30,0,0,0,0.005209245833333334,0.005984,1.170340948623188e-08,3.414515208695649e-09
0.02,1,5000000.0,2500,1,0.9,2,40,0,0,0,0.005201462916666667,0.005899769583333335,1.4907642238949277e-08,2.0789240038949297e-08
0.02,1,5000000.0,2500,1,0.9,2,60,0,0,0,0.005152457916666666,0.0057169987500000005,2.981266108677534e-08,1.6979647279402167e-07
0.02,1,5000000.0,2500,1,0.9,5,0,0,0,0,0.005181590833333334,0.0060940391666666665,1.0640990477536222e-08,1.0716283721014486e-08
0.02,1,5000000.0,2500,1,0.9,5,10,0,0,0,0.004916935,0.0050579050000000006,1.1615283157391304e-07,1.048442173478261e-06
0.02,1,5000000.0,2500,1,0.9,5,20,0,0,0,0.005185270833333333,0.0058747949999999995,1.618358909492755e-08,6.420663441739128e-08
0.02,1,5000000.0,2500,1,0.9,5,30,0,0,0,0.005206879166666667,0.0058923441666666665,1.298244307753623e-08,2.6635298321014498e-08
0.02,1,5000000.0,2500,1,0.9,5,40,0,0,0,0.004822667083333333,0.004573126666666667,1.1771506683894927e-07,1.253079900762319e-06
0.02,1,5000000.0,2500,1,0.9,5,60,0,0,0,0.0050824675,0.005368967916666668,8.118065052391302e-08,7.721280734780795e-07
0.02,1,5000000.0,2500,1,0.9,8,0,0,0,0,0.005165717916666667,0.0060407724999999995,1.6459440860688396e-08,6.422656771521735e-08
0.02,1,5000000.0,2500,1,0.9,8,10,0,0,0,0.005214457083333333,0.006025159583333333,1.0396663291123176e-08,3.4078714650362338e-09
0.02,1,5000000.0,2500,1,0.9,8,20,0,0,0,0.005160639166666667,0.005753116666666666,3.1717861938405785e-08,2.3148608576231886e-07
0.02,1,5000000.0,2500,1,0.9,8,30,0,0,0,0.0051625916666666665,0.005726750833333333,3.102318606666668e-08,2.2826478849492753e-07
0.02,1,5000000.0,2500,1,0.9,8,40,0,0,0,0.005235556666666666,0.005910449166666667,9.837125084057985e-09,5.357398912318828e-09
0.02,1,5000000.0,2500,1,0.9,8,60,0,0,0,0.005242504583333332,0.0059055637499999996,9.725029234601439e-09,3.089972633152176e-09
0.02,1,5000000.0,2500,1,0.9,10,0,0,0,0,0.0051389324999999994,0.005939237083333333,3.2884042202173886e-08,2.0586225529112315e-07
0.02,1,5000000.0,2500,1,0.9,10,10,0,0,0,0.00517739125,0.0058922808333333335,2.2037620646195655e-08,1.4303852088623193e-07
0.02,1,5000000.0,2500,1,0.9,10,20,0,0,0,0.005159218750000001,0.005736867499999999,3.396907014184785e-08,2.659302846630435e-07
0.02,1,5000000.0,2500,1,0.9,10,30,0,0,0,0.00521333375,0.005869667083333333,1.2888593580978269e-08,4.762623712590578e-08
0.02,1,5000000.0,2500,1,0.9,10,40,0,0,0,0.005206552083333333,0.005805807916666667,1.671429413025362e-08,8.707564498242751e-08
0.02,1,5000000.0,2500,1,0.9,10,60,0,0,0,0.0051991575,0.005752523333333333,2.044969886304348e-08,1.1905907235362325e-07
0.001,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.00517311375,0.005617129583333334,2.286646512010869e-08,1.1865778992590578e-07
0.001,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.00488218125,0.004551099583333333,8.095082300271742e-08,9.554542690824276e-07
0.001,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.0052098875000000005,0.005815135416666666,1.4773169115217394e-08,3.9459546085145016e-09
0.001,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.005210509166666666,0.0058119779166666665,1.494288431231883e-08,3.900490521557973e-09
0.001,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.005218082916666666,0.00582685875,1.4390424534601453e-08,4.015678289673901e-09
0.001,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.005211940000000001,0.005814023333333335,1.2669048808695662e-08,5.51771071014492e-09
0.001,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.005195539999999999,0.005745798333333334,1.743185958260868e-08,3.127216750144927e-08
0.001,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.005212862083333333,0.005822827916666666,1.4707485156340591e-08,3.88801088677536e-09
0.001,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.005213367083333333,0.0058357775,1.5148056482427505e-08,4.041690297826085e-09
0.001,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.005169971666666667,0.005678795,2.117076450144926e-08,1.1792647095652178e-07
0.001,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.0052080529166666665,0.005734562500000001,1.4663137908514497e-08,3.027373086304345e-08
0.001,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.005154230833333333,0.005613969583333333,2.9353285981884083e-08,1.6212404987373192e-07
0.001,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.005221515833333333,0.005818049583333334,1.3806032416666649e-08,6.721171708514494e-09
0.001,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.00518756875,0.0056715154166666676,3.248685479402174e-08,2.0982467613025358e-07
0.001,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.0050246875,0.005049486666666666,1.392774869673913e-07,1.4510767025014494e-06
0.001,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.005233905416666667,0.005827096666666667,1.1620360930253607e-08,3.5533948927536164e-09
0.001,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.0051990441666666665,0.0057059475,2.0482393390579714e-08,6.903785106304346e-08
0.001,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.005124099583333334,0.005405847916666667,6.207313489112317e-08,6.097455277041665e-07
0.001,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.005043687916666667,0.005124365833333333,9.147171802590578e-08,9.634632169731885e-07
0.001,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.005225746250000001,0.0057571433333333324,1.3092318320108692e-08,4.201453273623186e-08
0.0029,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.005227171666666666,0.005833363333333334,1.2115406988405808e-08,3.6451516318840627e-09
0.0029,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.005210371666666667,0.005847253333333333,1.4624870623188426e-08,4.13963172753623e-09
0.0029,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.0089144,0.203805,0.0,0.0
0.0029,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.0205644,0.204649,0.0,0.0
0.0029,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.0259342,0.205166,0.0,0.0
0.0029,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.005220506666666666,0.005839032916666667,1.23361258231884e-08,3.8541999693840555e-09
0.0029,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.005208822916666667,0.005811089583333334,1.4871895412862307e-08,8.407168160688411e-09
0.0029,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.005092444166666667,0.005452975833333334,4.148716808623187e-08,3.7639670412101456e-07
0.0029,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.00519834625,0.00591975125,1.5380678424456505e-08,6.791129741847814e-09
0.0029,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.005622189166666666,0.01906289041666667,2.6925385686775355e-06,0.0006619866107374651
0.0029,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.005212523333333333,0.005833435416666667,1.2398874988405805e-08,4.810708999818849e-09
0.0029,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.00520919625,0.005834314583333333,1.4023810433152182e-08,5.863287651992765e-09
0.0029,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.00500353125,0.004991992083333333,1.151785430114131e-07,1.1705348015563405e-06
0.0029,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.0052188004166666664,0.005825331666666666,1.4382255056340583e-08,7.956065188405794e-09
0.0029,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.005211455,0.005788626250000001,1.866658593043478e-08,4.864022546793479e-08
0.0029,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.005202984583333334,0.005758177916666667,1.482505485199274e-08,2.914347066068842e-08
0.0029,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.005047924583333333,0.005177394166666667,7.723597586938411e-08,7.772859808079708e-07
0.0029,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.005216889999999999,0.005720075000000001,1.890348862608698e-08,8.599050208695653e-08
0.0029,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.005240509166666667,0.005819535000000001,1.0473305294927534e-08,7.77611132173913e-09
0.0029,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.005136842916666667,0.00543276375,5.4937060769384064e-08,5.288536230418479e-07
0.0048000000000000004,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.0051964454166666665,0.005792329166666666,1.401210223460145e-08,1.717208485144929e-08
0.0048000000000000004,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.005214439583333333,0.005857487083333332,1.419255533460145e-08,3.930980908514491e-09
0.0048000000000000004,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.0272123,0.20451699999999998,0.0,8.038664115703245e-34
0.0048000000000000004,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.0416175,0.205082,0.0,0.0
0.0048000000000000004,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.0489214,0.206009,0.0,0.0
0.0048000000000000004,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.005222351250000001,0.005840847916666667,1.2232704289673927e-08,3.927535260688415e-09
0.0048000000000000004,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.00519852625,0.0058620879166666655,1.452072209402174e-08,4.780537669384047e-09
0.0048000000000000004,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.00884187,0.0669914,0.0,0.0
0.0048000000000000004,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.0132879,0.0700101,0.0,0.0
0.0048000000000000004,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.0147316,0.0726884,0.0,0.0
0.0048000000000000004,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.005069712083333333,0.0052393,6.30205909911232e-08,6.344423031826087e-07
0.0048000000000000004,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.005214544583333334,0.005860650833333334,1.3392422165036214e-08,4.030519668840589e-09
0.0048000000000000004,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.005135254583333333,0.005558115833333333,5.0381642625905764e-08,4.070610169123187e-07
0.0048000000000000004,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.00511363625,0.005425216666666666,8.175479094619565e-08,7.769596918057971e-07
0.0048000000000000004,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.005240018333333333,0.06586240125,1.0010444503188413e-07,0.010453547741995795
0.0048000000000000004,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.0052061358333333335,0.00579454625,1.3735965268840583e-08,1.7162614737500025e-08
0.0048000000000000004,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.00522797375,0.005852189583333334,1.193758441576089e-08,3.679095195471018e-09
0.0048000000000000004,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.0052454358333333334,0.005851505,9.504515581884064e-09,3.199255391304338e-09
0.0048000000000000004,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.005193375,0.00567456625,2.3700799417391294e-08,1.5696775123315223e-07
0.0048000000000000004,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.005240004999999999,0.005850565833333334,9.663680095652164e-09,3.575204947101443e-09
0.0067,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.005214394166666667,0.00586712,1.2260699807971042e-08,4.1223983826087055e-09
0.0067,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.0097002,0.203002,0.0,0.0
0.0067,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.04200689999999999,0.203861,5.024165072314528e-35,0.0
0.0067,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.059977499999999996,0.204681,5.024165072314528e-35,0.0
0.0067,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.0694545,0.20620800000000003,0.0,8.038664115703245e-34
0.0067,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.0052264337499999996,0.005862013333333332,1.2021907980978261e-08,3.5869060492753604e-09
0.0067,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.004593747374999999,0.013631730833333333,1.6849934336818968e-06,0.0002277159835293036
0.0067,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.0161079,0.0682841,0.0,0.0
0.0067,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.0223599,0.0726286,0.0,0.0
0.0067,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.0254123,0.0760964,0.0,0.0
0.0067,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.00522310875,0.005865360833333334,1.2091983646195651e-08,3.682876181884057e-09
0.0067,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.005176135833333333,0.00573734875,2.1646182547101442e-08,7.436847436793484e-08
0.0067,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.004994490416666666,0.016395725,2.1426863197807962e-07,0.0003044180763447391
0.0067,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.006336405,0.227255275,1.8516153443478262e-07,0.007460920132256854
0.0067,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.00959638,0.261234,0.0,0.0
0.0067,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.005220537083333333,0.005836015416666666,1.2345126630253613e-08,5.939151686775375e-09
0.0067,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.005195441666666667,0.005781585,1.7690861588405805e-08,4.1043655095652174e-08
0.0067,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.0052373425,0.005858831249999999,1.026004964565217e-08,3.906481194021733e-09
0.0067,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.0051799858333333336,0.005624242499999999,3.187881523405793e-08,2.4610363976739134e-07
0.0067,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.0052288575,0.00578762875,1.2343672949999999e-08,3.3996617263586916e-08
0.0086,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.005218124166666667,0.005877273333333333,1.2421907947101447e-08,3.742956049275351e-09
0.0086,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.0186573,0.203344,0.0,0.0
0.0086,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.055371,0.202793,0.0,0.0
0.0086,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.077023,0.20418499999999998,0.0,8.038664115703245e-34
0.0086,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.0886703,0.206234,0.0,0.0
0.0086,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.005221287916666667,0.005875896666666667,1.2222051347644937e-08,3.664467527536236e-09
0.0086,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.00825188,0.0652655,0.0,0.0
0.0086,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.022482199999999997,0.0697998,1.256041268078632e-35,0.0
0.0086,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.0307731,0.075539,0.0,0.0
0.0086,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.0355411,0.0798656,0.0,0.0
0.0086,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.005167423333333333,0.005702207083333334,2.05980241536232e-08,9.677615189981885e-08
0.0086,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.004598748333333334,0.0038712716666666667,4.866213987536234e-08,7.105639813797102e-07
0.0086,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.00858724,0.0592473,0.0,0.0
0.0086,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.010597958333333332,0.2601786666666666,1.350624275362324e-09,1.1211884057971928e-09
0.0086,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.0146236,0.255965,0.0,0.0
0.0086,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.005221437916666666,0.005875124999999999,1.2067829921557951e-08,3.669379234782611e-09
0.0086,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.0052140116666666665,0.005849932916666666,1.3531154788405808e-08,8.844814882427543e-09
0.0086,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.005235345833333333,0.005843949583333334,1.109964484275362e-08,8.767371334601454e-09
0.0086,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.005154877916666667,0.0055887104166666675,3.9001615417210155e-08,3.3568061088242764e-07
0.0086,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.005243429583333333,0.005864067916666667,9.763329099818833e-09,3.4499954606884057e-09
0.010499999999999999,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.005158053333333333,0.005664358333333334,2.3752772127536227e-08,1.3242286482318844e-07
0.010499999999999999,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.0263719,0.203175,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.0678976,0.201643,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.0931843,0.20364400000000002,0.0,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.10698999999999999,0.20601499999999998,2.0096660289258113e-34,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.005162082916666667,0.005679944583333333,2.139060125634059e-08,1.018090587302536e-07
0.010499999999999999,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.0122614,0.0657118,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.028421,0.0714012,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.0390048,0.078615,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.0456279,0.0837873,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.00521584,0.005857804166666665,1.2122508034782628e-08,5.496711712318842e-09
0.010499999999999999,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.004818565416666667,0.0404427225,1.376159335041667e-07,0.0006773498939156717
0.010499999999999999,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.0127221,0.0602778,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.014637595833333331,0.25580149999999996,8.114865036231878e-10,7.885217391305856e-10
0.010499999999999999,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.0196516,0.25044,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.9,0.5,50,0,0,0,0.00520916375,0.005808377083333333,1.3780819711413036e-08,2.0322049543297114e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,2,50,0,0,0,0.005218329583333334,0.0058808125,1.2420010082427535e-08,4.360534863043473e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,5,50,0,0,0,0.005226486666666666,0.005809930416666667,1.3653466971014511e-08,3.033616180416666e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,8,50,0,0,0,0.0051248975,0.005439123749999999,6.178520946304344e-08,5.863508909548913e-07
0.010499999999999999,1,5000000.0,2500,1,0.9,10,50,0,0,0,0.0052161512499999995,0.0057592775,1.585889127228261e-08,7.470635014130433e-08
0.012400000000000001,1,5000000.0,2500,1,0.1,0.5,50,0,0,0,0.00504965,0.00527514625,6.014017024347822e-08,6.186868026766303e-07
0.012400000000000001,1,5000000.0,2500,1,0.1,2,50,0,0,0,0.0333928,0.202695,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,5,50,0,0,0,0.0798177,0.200497,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,8,50,0,0,0,0.10870200000000001,0.202986,2.0096660289258113e-34,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,10,50,0,0,0,0.124654,0.205481,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,0.5,50,0,0,0,0.005176277916666666,0.0057109375,2.043727077373191e-08,9.18210840021739e-08
0.012400000000000001,1,5000000.0,2500,1,0.3,2,50,0,0,0,0.0158714,0.0662428,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,5,50,0,0,0,0.0341426,0.0730628,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,8,50,0,0,0,0.047297,0.0818166,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,10,50,0,0,0,0.05592640000000001,0.08777799999999998,5.024165072314528e-35,2.0096660289258113e-34
0.012400000000000001,1,5000000.0,2500,1,0.6,0.5,50,0,0,0,0.005216641666666667,0.005882249583333333,1.2252451240579713e-08,4.031281899818842e-09
0.012400000000000001,1,5000000.0,2500,1,0.6,2,50,0,0,0,0.007679250000000001,0.0625681,7.85025792549145e-37,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,5,50,0,0,0,0.0164092,0.0612822,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,8,50,0,0,0,0.0186313375,0.2512466666666667,2.238798369565261e-10,2.6057971014515915e-11
0.012400000000000001,1,5000000.0,2500,1,0.6,10,50,0,0,0,0.0246035,0.244722,0.0,0.0
